comment	label
"
                מפסיק לעבוד לבד תוך דקות ספורות, עם הודעת שגיאה. כירה אחת הפסיקה לגמרי לעבוד בתוך פחות מחודש, כשהפעלה שלה רק עושה צפצופים כל הזמן. מוצר חסר ערך."	0
"
                מכונה לא כל כך אמינה. 2-3 תקלות בשנה וחצי."	0
"
                המכשיר אצלי מעל חצי שנה והמכשיר עצמו נחמד בגדול אבל הבעיה שלפעמים הוא מתחמם והסוללה יחסית חלשה מעט לדעתי... נעילת טביעת אצבע וזיהוי פנים לפעמים לא עובד כראוי. . מה שגם הטאצ לא מגיב פתאום (קורה לעיתים נדירות).. המצלמה שלו סבבה והוא די חזק אבל אם הייתי מודע לחסרונות שלו בהתחלה לא הייתי קונה את המכשיר הזה בדוק!"	0
"
                בכללי אחלה מיקסר. יש לנו את הדגם של ה 800 וואט כבר 7 שנים, ועובד כמו חמור.. שימו לב לחסרונות. "	0
"
                לפני המיקסר הזה היה לי KMIX  במשך 8 שנים , תוקן פעם אחת, וכשהתקלקל שוב - החלטתי לקנות חדש וחבל!. המיקסר אינו איכותי , החלקים פשוטים, זולים, ללא הרבה מחשבה, לא נוח לשימוש, רועש, חלש (על אף שמצהירים 1000W) .. גם במבחן עלות -תועלת לא ממליץ.. התגובה היחידה בZAP מאוד פרגנה ולכן קניתי  - זוהי תרומתי הכנה למתלבטים."	0
"
                המכונה אצלי למעלה משנה. המכונה לא מגלחת טוב ולוקח לי המון זמן להתגלח איתה כדי להגיע לתוצאה. יהמר לזכותה שהיא עדינה ולא משאירה עור מגורה"	0
"
                מסוכן מאוד מאוד מאוד לאחר 4 חודשים בשימוש מאוד לא אינטסיבי המשטח זכוכית פשוט התנפץ... היבואן לא יכול לקחת על עצמו לקחת אחריות שלא יחזור שנית לדבריו. . וגם לא נותן אפשרות להחליף לדגם שאינו זכוכית אפילו במחיר נמוך יותר מהמוצר המקורי.. בקיצור הם מכירים את התופעה ומחכים שתקופת האחריות תיגמר.. פשוט להתרחק ראו הוזהרתם לא שווה את העוגמת נפש של פיצוץ משטח..אלו שלא קרה להם זו שאלה של זמן."	0
"
                שותפה לדעה של מיכל. תאור מדויק  . לא לקנות !!. שירות לא מקצועי. . בתלונה השניה בתוך 3 חודשים אמרו שישלחו שליח לקחת את המכשיר לבדיקה נוספת. גם זה לקח להם 10 ימים ולאחר תזכורת שלי. . חזרתי לדגם הישן של שיומי. . בקיצור לא לקנות. "	0
"
                מכונה פשוטה וזולה, . יתרונות - קפה מעולה, מוכנה לעבודה מספר שניות אחרי הפעלה וכאן היתרונות נגמרים. חסרונות:. ניקוי אבנית פעם ב 3 שבועות, קצת מתסכל. למרות שנכנסת למצב המתנה אחרי שעה, החשבון חשמל שלי קפץ . בממוצע ב 100 שקל לחודש, מאז אני מכבה את המכונה לגמרי אחרי כל הכנה של הקפה. יש סוג של קפסולות שמגיעות מהחברה שמכונה לא מצליחה לנקור כמו שצריך, צריך לנקור 3 פעמים כדי שהקפה יצא  וגם אז הקפה יוצא 50 50, אמרו לי בחברה שאני צריך להחליף את הקפסולות האלה, ואין חנויות בצפון, אז המשלוח עלי. אני ממש לא ממליץ, תחסכו לעצמכם כאב ראש וקנו נספרסו"	0
"
                אם היה דרגה אפס הייתי נותן אפס...מוצר מאכזב לא שווה גרוש אחד....עוצמת הלהבה חלשה מאוד אפילו בטורבו לא להתקרב"	0
"
                מיקרו קטן מדי בהרבה מקרים, לאחר כמה חודשים הפסיק המנוע להסתובב, מה שפוגע קשות בתפקוד של המיקרו."	0
"
                  מכונה חד פעמית . קניתי את המכונה מאמיגו קפה שמכינים בבית יותר טעים . אחרי כמה אספרסו וכמה הקצפות המכונה  מוציא אספרסו מגיל ולא מקציפה טוב בכלל "	0
"
                מוצר גרוע לא מחזיק מעמד ומרעיש באופן משונה חלקים חלשים ויקרים בקיצור אני לא ממליץ לאף אחד "	0
"
                המכשיר אצלי כ4 חודשים עם כיסוי ומגן מסך ,מנפילה יחסית פשוטה נשבר לי המסך .תיקון המסך יקר מאד ולפי ביקורות בעולם כנראה קיימת בעיה מבנית בעמידות המסך ,לכן למי שיש נטייה להפיל את הטלפון שלא יקנה אותו! . חוץ מזה הטלפון אחלה בטרייה רצחנית ומצלמה אלופה!"	0
"
                אין אפשרות לעשות קפוצינו בכוס גדולה, כמו שיש לדוגמא בארומה. כבר ביומה הראשון בבית, לא ניתן היה לתכנת לכמות סבירה של קפה.. מתחילה טענו שלא ניתן לאחר מכן אמרו שמי שאמר זאת טעה.. לאחר כחצי שנה ו לא יותר מ 200 קפסלת, המכונה לא חוררה את הקפסולות.. דרשו שהעשה ניקוי, מברשת שיניים לניקוי אבנית..... לבסוף נלקחה לתיקון.. חזרה מתיקון שבורה ועם אותה בעיה.. שוב תיקון ושוב החזירו שבורה, למרות שהתחייבו להחליף את החלקים השבורים.. בקיצור חברה פח"	0
"
                בתור לקוחה של אפל מאז ומתמיד התאכזבתי קשות! קניתי את ה- xs איך שהא יצא בארה״ב. כעבור 4 חודשים נכנסתי איתו לבריכה ואחרי שעה הפלאפון שבק חיים. ניגשתי לאידיגיטל והמעבדה אמרו שנכנסו מים למוח של המכשיר והוא הלך. הסבירו שיש אפשרות להזמין מכשיר מאפל ושאני אשלם 2800 ש״ח ״מחיר עלות״ אחרי ששילמתי 4 חודשים לפניכן 4000 שקל. אחרי שהתלוננתי טלפונית בפניי אפל בארה״ב, הם אומרים שהם לא לקוחים אחריות על קורוזיה. כששאלתי את אפל למה הם רושמים שהפלאפון נגד מים, ואיך יכול להיות שזה מה שקורה לו כשמכניסים אותו למים? לטענתם כנראה שהפלאפון נסדק מבפנים והמים חלחלו פנימה. עילה לתביעה ברורה! כל פלאפון יכול להיסדק מבפנים באיזשהו שלב, אז מה אנשים ישלמו לשווא 4000-5000 ש״ח??? איך אפשר לדעת בכלל מה המצב של הפלאפון לפניי שמכניסים אותו למים? החברה הזאת פשוט נוראית. "	0
"
                יש לי את המיקרוגל הזה חודשיים , חשבתי LG השקעתי כפול ממחיר של חברות עממיות יותר כביכול . מיקרוגל יפה מעבר לזה לא רואה שום יתרונות "	0
"
                עבד כשנה בצורה תקינה,  לאחר מכן המנוע התחיל לעבוד בצורה לא סדירה (בזמן העבודה העוצמה יורדת ועולה ללא סיבה ). . נשלח לחברה במסגרת האחריות , מהחברה נמסר כי הפילטר אינו נקי למרות שנוקה שבוע לפני המסירה לתיקון . השואב אבק הוחזר אלי לא תקין . התקשרתי וכתבתי לחברה אך ללא מענה . .  לסיכום : עדיף להשקיע עוד כמה שקלים ולקנות משהו איכותי ."	0
"
                איכות הצילום נחמדה, ממש לא תענוג, כמו פלאפון טוב -  לא יותר.. האפשרות לצלם סרט גרועה - רזולוציה בערך 600*400 מקסימום - ואז מתקבל FPS גרוע באור יום טבעי (תמונה לא חלקה). כדי לצלם חלק צריך להוריד בערך ל300*200. אין לה אפילו מיקרופון!. זום אופטי - פי 3 הגדלה.. הבעיה האמיתית - בהתחלה כל הזמן כתב סוללה ריקה על סוללות חדשות או סוללות נטענות שרק גמרו להטען, ועכשיו כבר לא עובד יותר בכלל - ישר רושם סוללה ריקה או שבכלל מתחיל להבהב ולעשות שטויות."	0
"
                מוצר נוראי. אין מילים לתאר את גודל האכזבה. האוזניות מסורבלות. לא הצלחנו לחבר אותם למחשב וניסינו יותר ממחשב אחד. כשפנינו לסיוע מהחנות שזה נרכש, חיברו אותנו לטכנאים- הטכנאי לא סייע במאומה. פשוט שירות ברמה ירודה. השקענו כסף שפשוט ירד לטימיון. אל תקנו ותתרחקו כמו מאש. פשוט זרקנו 825 לפח "	0
"
                אחרי חודשיים המבער הגדול הפסיק לעבוד"	0
"
                מכונה גרועה ביותר, שירות גרוע מאד, כל הזמן יש תקלות במכונה, אין קצף ויוצא חלב קר. לא ממליצה לאף אחד לרכוש את המכונה. כל הזמן מתקשרים לשווק ולמכור קפסולות בזמן שצריכים שירות טכני שולחים סרטונים לעשות ניקוי ואין להם שירות טכני עד הבית, בקיצור שקר וכזב, חבל על הכסף"	0
"
                מוצר פשוט מאוד ולא אמין בכלל, שבק חיים אחרי שנה שבקושי עבד. כל השכונה יודעת שהמוצר עובד בגלל הרעש הנוראי"	0
"
                אוזניה ימנית ישבה לי טוב על האוזן, אוזניה שמאלית פשוט מחליקה החוצה. אני לא באמת יכול להשתמש בעוצר שעלה 500₪. מקריאה באינטרנט אני רואה שאלו באמת אוזניות בעייתיות. תיזהרו מהביקורות החיוביות שיש פה, מי שיש לו אוזן קצת שונה מהסטנדרט פשוט לא יוכל להשתמש. באסה"	0
"
                איכות המוצר מוטלת בספק, בלשון המעטה.... פעם היה לי את שואב האבק הפשוט של גולדליין, באותה רמת מחיר, והייתי מרוצה מאד.. בגרסה הנוכחית איכות המוצר ירדה לדעתי-. איך שקיבלתי את השואב והתחלתי לעבוד איתו, נסדק לי אחד מהצינורות, והספק נאלץ להחליף לי אותו.. אחרי שני שימושים נוספים- נפלה הרשת של יציאת האוויר בחלק האחורי, ושוב הייתי צריכה ליסוע ולהחליף.. הרשת נוטה להיפגם בקלות וליפול (ואי אפשר להחזירה) ולכן עכשיו הדבקתי אותה עם סלוטייפ רחב.. חוץ מזה, המבנה הנוכחי של השואב פחות ""אורגונומי"" מהדגם הקודם,. ולכן הוא נע ביתר-סרבול, ולא נוח לעבודה.. ולסיום- חוט החשמל בגרסה זו קצר יותר!. למרבה הצער, נראה שהחברה הזו לא במגמת שיפור,. הייתי פונה ליצרן אחר.. ** תוספת  אחרי 11 חודש עוצמת השאיבה שלו ירדה לחצי, בלי שום סיבה נראית לעיין.. אל תקנו את השואב הזה. חבל על הכסף."	0
"
                מוצר עדין מאוד ולא נוח"	0
"
                מיקרוגל טוב עם הנדסת אנוש גרועה."	0
"
                אין לי יותר מידי מה לומר. סוללה פח אשפה, ניתוקים בלי סוף ובעיית קליטה חולנית.. להתרחק כמו מאש. "	0
"
                אחרי חודשיים המבער הגדול הפסיק לעבוד"	0
"
                ממש לא ממליצה לקנות.. טכנולוגיה מיושנת אסור שהשקיות עם הירקות יגעו בגב המקרר הכל קופא ומקפיא .. יש ניקוז שכל הזמן נסתם ואז מים מטפטפים מהמקרר.. ממש לא מומלץ חבל הכסף."	0
"
                לא להתקרב! לא יכול ללוש קמח!. כבר מהיום הראשון לא הצליח ללוש קילו קמח, ניסיתי עם 2 קילו, אולי כמות קטנה מדי ""תוקעת אותו"" - בקושי זז. התקשרתי למוכר והוא אמר לי שהספק טוען שהוא מיועד לעבוד רק עם קילו קמח, מה שלא מצויין בשום מקום! אפילו בחוברת הפעלה מצויין שהוא יכול לעבוד עם 2.2 קילו קמח!. לא לקנות ולו רק בגלל היבואן!"	0
"
                שומעים ונשמעים רע מאד בשיחות טלפון "	0
"
                בפעמים הראשונות התרשמתי לטובה מהמכשיר, שואב יפה ומחזיק מעמד עד כ 40 דק.. לאחר כחודש חודשיים המכשיר פשוט לא שואב אבק, אלא מעיף את הלכלוך קדימה! . השאיבה מתבצעת רק כאשר מתקדמים אחורה עם המברשת.. כמו כן, כאשר נתקע אבק במברשת ומנסים להוציא אותו, או לשאוב, האבק מתפזר לכל עבר."	0
"
                קניתי את הכיריים לפני כחצי שנה.. אין שליטה בטמפרטורה כלל.. אם אתה מבשל משהו, או שזה רותח כך שהכל נשפך, או שבכלל לא רותח והטמפרטורה היא בערך 75%. אם מטגנים, או שזה נשרף באופן מיידי, או בכלל לא מטגן."	0
"
                מוצר זבל גמור, אחרי חודש פשוט צריך להלחם איתן כדי שיועילו בטובן להטען, שלא נדבר על אחרי 4-5 חודש שהן פשוט לא נטענות ומין הסתם אי אפשר להשתמש בהן בגלל זה "	0
"
                מקרר מרעיש בצורה בלתי נסבלת, הרכישה שלו היא טעות נוראית. ממליצים בחום להתרחק מהמוצר. "	0
"
                אני משתמש במכונה כבר חודש קניתי ב 9.1.15 . העיצוב זול ופלסטיקי, מרגיש שביר. בחרתי במוצר כי חשבתי שהוא יהיה טוב מול מסילה אחת. ויוריד יותר מהר, באמת מוריד קצת יותר מהיר אבל גם כואב כפול, לפעמים תולש שערות, חיתוך לא קרוב,טעינה איטית מאוד,לא שווה ת'מחיר בתווך הזה עדיף משהו אחר,משתמש כתחליף למשהו אחר שהיה לי חמש שנים(אסור להזכיר תמוצר עצמו) "	0
"
                איכות שמע סבבה אבל לא נוח אחרי זמן מה, נופלות הרבה!!! במיוחד בריצות. . אי אפשר לנהל שיחות במקום עפ רעשי רקע, הצד השני יתלונן על כל רעש קטן. . לא מבין עד היום איך לתפעל לגמרי,  נגיד להיכנס למצב חיבור בלוטוס פשוט לא עובד.  מתסכלות קצת."	0
"
                בינוני מינוס.המכשיר אומנם זול והתאים למידות שרציתי אבל סול מכמה בעיות משמעותיות"	0
"
                על הפנים, המדחס מרעיש מאוד .. המקרר הכי מרעיש ששמעתי בחיים, להתרחק!. שירות לקוחות של ראלקו גם על הפנים"	0
"
                האוזניות לא מתאימות לאנשים עם אוזנים קטנות ובינוניות. וגם למרכיבי משקפים.. בקיצור לא מתאים לחלק גדול מהאוכלוסיה."	0
"
                לא טוב כבר החלפתי אותו פעם אחת ועדיין לא עובד כמו שצריך. הטרמוסטט לא תקין הוא לא נכבה לבד ולא מפסיק להקציף ולהקציף עד שהחלב גולש. למרות שאני ממלא חלב עד הפס שמכשיר. כלומר אני פועלת לפי ההוראות. בנוסף המכשיר בפעם הראשונה הגיע אליי לא תקין ובשביל להחליף אותו נדרשתי לסוע לאתר שבו הוא נרכש בעצמי ולהחליפו למרות שכשהזמנתי הזמנתי עם שליח עד הבית ושילמתי גם תוספת מחיר על משלוח עד הבית. בקיצור לא ממליצה בכלל לא על האתר שממנו המוצר נקנה ולא על המוצר עצמו שלא עובד כמו שצריך."	0
"
                לפני 3 שבועות רכשתי את הטלוויזיה הזאת של סמסונג מהסדרה האחרונה שלהם Neo QLED 65QN85A ומאוד התאכזבתי, גם מהשירות של היבואן הרשמי סמליין וגם מהטלוויזיה עצמה.. השירות של סמליין (אלקטרוניקס פרו) – לאחר רכישת הטלוויזיה, סמליין שלחו 2 מתקינים הביתה להוציא את הטלוויזיה מהאריזה ולתלות אותה על הקיר. יחד איתם הם הביאו מתקן תליה באיכות הכי ירודה שיכולה להיות (ללא ספייסרים וברגים באורך המתאים, מה שלא איפשר לחבר את הטלוויזיה לשקע הממוקמת מאחורי הטלוויזיה). איכשהו הם תלו אותה על הקיר, ולא נעלו את ברגי בטחון של מתקן התליה (כדי שהטלוויזיה לא תתנתק מהמתקן ותיפול על מישהו). חיברו את כל הכבלים מאחורי הטלוויזיה, ועזבו את הבית מבולגן עם הקרטונים וקלקרים בתוך הבית (כל אנשי מקצוע שהיו אצלי בבית עד היום תמיד היו מוציאים איתם את כל דברי האריזה). יום למחרת באתי להפעיל את הרמקולים החיצוניים שהיו מחוברים עם כבל אופטי לטלוויזיה, ואני מגלה שהם לא עובדים. יחד עם בחור נוסף הורדנו את הטלוויזיה על מנת לבדוק את הסיבה, ואני מגלה שהכבל בכלל התנתק מהפורט האופטי, כי המתקין שבר אותו כשניסה לחבר את הכבל בכוח מופרז בצורה לא נכונה (הדלתית של הפורט נעקרה והכבל פשוט לא ננעל בתוך הפורט ויוצא החוצה עם נגיע קלה בו). התלוננתי על כך לסמליין (אלקטרוניקס פרו) וביקשתי להחליף את הטלוויזיה כי נציגיה גרמו לנזק. מיותר לציין שהטלוויזיה מהסדרה האחרונה שלהם ועלתה המון כסף. הם שלחו אליי הביתה טכנאי, אשר שלח צילומים למנהלו, ומנהלו דרך התמונות ישר הגיע למסכנה שהלקוח (כלומר אני) זה ששבר את הפורט האופטי. פשוט הזוי! נאמר לי שהמקסימום שהם מוכנים זה לפתוח את הטלוויזיה ולהחליף את כל הפנל האחורי (לטלוויזיה שרק עכשיו הוציאו אותה מהניילון).  . איכות הטלוויזיה – לאחר שקיבלתי ובדקתי את הטלוויזיה בבית הגעתי למסכנות הבאות:. החסרונות שלה:. 1. רמת הקול בינונית - מאחר והטלוויזיה דקה במיוחד, אין מקום לרמקולים איכותיים. לקבלת קול איכותי יותר חייבים להשתמש ברמקולים חיצוניים, אך מאחר והרסו לי את הפורט האופטי לא אוכל להנות ממלוא איכות הקול ברמקולים חיצוניים.. 2. תמונה בינונית – היא מבוססת פנל ADS(IPS) ולא AV האיכותי יותר, ולכן רמת הניגודיות נמוכה מאוד, והפיקסלים לא באמת שחורים, מה שמשפיע ישירות על התמונה. באור יום נחמד לראות אותה, אך היא ממש לא מתאימה לצפייה בערבים ללא תאורת חדר חזקה. היו לי מצבים של מריחת תמונות מהירות.. 3. חיבור USB – למרבה הפלא הטלוויזיה תומכת במספר קידודים מצומצם ולא תומכת בקידודים הנפוצים כגון DivX, XviD, כך שלא הצלחתי להפעיל את רוב סרטי ה .avi הפנסוניק הישנה שלי בת ה 8 שנים הייתה תומכת במספר רב יותר של קידודים.. 4. שלט – נראה מצועצע ושברירי. היתרונות שלה: . 1. עיצוב - יפה, בין הדקות שיש.. 2. זווית צפיה – רחבה (אך עדיין לא רחבה כמו LG C1).. לסיכום: בדיעבד, לא הייתי מתקרב לטלוויזיה הזאת, כי היא לא שווה את המחיר שלה. הייתי בוחר 65 אינץ' של LG OLED C1, אשר נמצאת פחות או יותר באותן רמת מחירים אך עוקפת את הטלוויזיה שרכשתי כמעט בכל פרמטר אפשרי. וכנראה הייתי חוסך מעצמי גם את כל עוגמת הנפש שנגרמה לי מהרכישה הזאת. לכן ממש לא ממליץ להתקרב לטלוויזיה."	0
"
                אין לי את המכונה הזאת אבל אני חייב להזהיר כאן את ציבור הדתי שבמסמכי מכן צמת האישור כשרות על מכונת הגילוח הוא על דגם 3040 בלבד ללא תוספת שום סימן אחר  לכן לפני הרכישה תקראו היטב לא רק את הכותרת של המוצר אלא גם את ההסבר כי שם לפעמים בהמשך כותבים אחרת כמו לדוגמה מכריה מהאתר ""אליאס"" שבו הדגם בכותרת שונה מהדגם בהסבר על המכונה . תשימו לב פעם זה 3040 ופעם זה 3040S . ושלא יגידו לכם שזה אותה מכונה כי כל סימן שונה צריך לקבל אישור כשרות חדש .. מכונת גילוח 3040 Braun בראון. המכונה בצבע אפור כונת גילוח רטוב או יבש של BRAUN סדרה Series 3 מהסדרה החדשה דגם 3040S אשר לא רק מספקת גילוח טוב יותר לזקנים בני מספר ימים אלא גם מחליקה על העור בצורה נעימה מערכת SensoFoil™ -חדש לגילוח צמוד ויעיל יותר: הרשת המשופרת קוצצת את השערות בקלות רבה יותר ומחליקה על פני העור."	0
"
                .. פעם שלישית שאני שולח למעבדה ועדיין הפלאפון באחריות פלאפון פח לא להתקרב!!!"	0
"
                מקרר יקר מאד  ומאכזב , אחרי פחות משנה התקלקל ועד שהגיעו מהחברה לתקן   עברו יומיים - והלך מדחס , אחרי חצי שנה שוב התקלקל -  קנייה הכי לא מוצלחת   שיש - לא מומלץ"	0
"
                לא  להתקרב  למקררים  מתןצרת  הייסנס ,  קטסטרופה, שירות  גרוע,מקרר  שהמדחס  הלך  פעמיים  בארבע  שנים, מדחס  עם  אחריות,והיבואן  טוען שהמקרר  הורס  את  המדחס  ,ואין  אחריות  למקרר  אחרי  פחות מארבע שנים,  ומבקשים  2570 שקל  בשביל  להגיע  לתיקון ,חבל  שיש  שירות  כזה  גרוע  בארץ,  אפשר  להתקשר  אלי  ,ולשמוע  עוד  תקלות  של  המקרר ,  דודי 0507485300...לא   להתקרב."	0
"
                לא! זה לא נכון! זה לא נכון שכולם אומרים שהיא ""טובה למחיר"" היא פשוט לא טובה! האיכות זוועת עולם. והסמארט עלוב. עדיף מאוד לרכוש מסך זול וסטרימר, אותו המחיר וחוויה טובה יותר"	0
"
                חברים עבדו על כולנו . . מחרו לנו מוצר שאחרי כמה חודשים מפסיק לעבוד.. על תזרקו את הכסף שלכם.. זאת הקנייה הכי גרוע שעשיתי בחיים"	0
"
                מיקסר חלש מאוד פשוט מאכזב. אחרי פתיחה בפעם ראשונה שמתי קילו קמח למרות שכתוב עד 1200 , נהיה ריח של שריפה והפסיק לעבוד !!! לא לקנות על הפנים."	0
"
                אחרי שנתיים הסוללה מתרוקנת תוך כמה דקות בודדות. מחיר סוללה חדשה יותר מחצי ממחיר העלות של מכשיר חדש. "	0
"
                תפעול דיגיטלי נוח.. נפח גדול.. מתלהט במהרה.. כל מגע משאיר סימן.. דלת כהה שלא ניתן להתבונן דרכה.. עוצמה גבוהה."	0
"
                מבערים נסתמו כולם אחרי חודש. אין שירות. ממש ממש לא מומלץ"	0
"
                איכות תמונה גרועה מאוד..מסתבר מקריאה באינטרנט שזה דגם פחות טוב משנה שעברה..60R"	0
"
                קפה חלש. . נחליף במודל אחר."	0
"
                התרשמתי מחוות הדעת בזאפ על המיקסר הזה והחלטתי לרכוש אותו  ,. השימוש שבדקתי הוא הקצפת ביצים והקצפת שמנת מתוקה לעוגה ולישת בצק לחלה .. ההקצפה על הפנים ,לוקח זמן ממושך להקציף ובסוף ההקצפה יוצאת לא יציבה ונוזלית זואת למרות השימוש במהירות המקסימלית (מהירות רמה 6). בלישת בצק המנוע מרעיש וכמעט משתגע ב500 גרם קמח . המיקסר חלש מאוד ורועש ,מקציף על הפנים עד כדי כך שעדיף כבר להקציף עם מיקסר ידני . . שימו לב שזה שהמנוע צורך 1000W לא מעיד על היכולות שלו ועל העוצמה ,פשוט מעיד על כך שהוא מבזבז יותר חשמל . מאכזב מאוד . . שורה תחתונה לא כדאי לקנות . הבעיה לך תמצא מיקסר טוב במחיר נורמלי ...מאחל לי ולכם בהצלחה"	0
"
                על הפנים של מכונה תוך חודש קנתי על חשבוני. סכנים חדשים אי אפשר לתגלח שהכבל בטעינה. הבעיה העיקרית קושי לנקוי הסכין שנסתמת מהר מהר סכין ורשת עדינה. שהסכין ורשת עולה חצי מהמכונה. לא מומלף כלל.  "	0
"
                תקלת דלת שלא נפתחת לאחר שבועיים שימוש. מכשיר חדש לגמרי. "	0
"
                נרכש לפני שנתיים. כבר לאחר חודש וחצי אחד המבערים עשה בעיות הצתה. טכנאי שהגיע פתח סתימה בדיזה. לאחר חודש המשיך לעשות בעיות. לאחר שנה וחצי התרמוקפלר התקלקל מה שאומר שאין טעם בתיקונו שווה ערך לעלות כיריים חדשים ."	0
"
                ,,מקסר חלש , הגיר נשבר , עלות תיקון 150 שח . מי שמעוניין לתקן עמו איתי קשר"	0
"
                לא מצדיק את התמורה למחיר. בזמן שהמדחס פועל, זה עושה רעשים של ילד נאנח.. יחסית עבור שימוש סביר, לא עברו 3 שנים והפלסטיקה נשברה בקלות בלתי נסבלת, במגירות הירקות, מדפי הדלתות נתלשו ועוד..."	0
"
                לא לגעת! השואב הוחזר! (אחרי שחברת ""בנדא"" הוציאו לי את הנשמה. ) , מאחר ונמצא תקול. מיכל המים לא עבד כבר מיומו הראשון. בקשתי מהחברה להחליף לחדש ובתגובה הנציגה כתבה לי בווצאפ ש90% מהרובוטים האלה תקולים. חברת ""בנדא"" טוענת שהיא יבואן רשמי אע""פ שלא הציגה תעודת אחריות רשמית למוצר . לאריזה לא צורפה שום תעודת אחריות למוצר (וזה בניגוד לחוק) ואפילו ספר בעברית לא היה מצורף למוצר. בדיעבד נתגלה לי באינטרנט שיש בארץ יבואן רשמי אחר המעניק שנתיים אחריות (""בנדא"" רק שנה אחת)  . במשך ההתכתבות בווצאפ חשתי ש""בנדא"" מסתירים מידע . המלצתי לכם ל ה ת ר ח ק."	0
"
                מרעיש מאד. טופל ע""י שני טכנאים, מחכה לשלישי"	0
"
                לצערי יומיים לאחר רכישת המכשיר ולאחר שימוש מועט שנעשה בו המוצר שווק חיים פשוטו כמשמעו - ללא שום סימן חיים.. לאור זאת לא יכול לחוות את דעתי על איכות המוצר.. אני נתקל בחוסר נכונות מצד מחסני חשמל להחליף לי את המכשיר. ונכון לעכשיו אני נאלץ לפעול בכל האמצעים העומדים לרשותי על מנת לקבל מה שרכשתי במיטב כספי מוצר תקין וחדש!!"	0
"
                טלפון קצת בעייתי,בזמן משחקים המסך מתלהט כמו מגהץ (משחק כול אוף דיוטי,ואחרים) אן אפשרות למשחקים כבדים בכלל בעיה שלא קיימת בגלקסי הכי פשוטים.מערכת הפעלה מסובכת ומתוזבכת למי שדורש קצת יותר ממנה.בהפעלת מסך כהה מקבלים עיוות באפליקציות צד שלישי ולא רואים בהם כלום - בעיה ידועה,לא ניתן לשנות צליל צילצול בין שני הסימים ולכן לא ניתן לדעת מאיזה מהם הגיעה השיחה- בעיה למי שמשתמש בשני מספרים,לעיתים בזמן הפעלת אפליקציות מקבלים מסך מהבהב בצדדים-לא ניתן לתיקון-כפתור תיקון מסך מהבהב לא משפיע,שירות המילטון מנסים לעזור אבל המכשיר פשוט סובל מחוסר גימור כמו שצריך מצלמה לא הייתי אומר 64 מגה פיקסלים ובכול מקרה המצלמה הנחותה שבמכשיר מצלמת יותר טוב .ועכשיו לטוב מכשיר . יפה המכשיר זריז המכשיר נוח לאחיזה לסיכום שיאומי חברה צעירה מתקדמת הבעיה שגלקסי חברה ותיקה ועם מכשיר פחות מתקדם מציגה ביצועים יותר טובים לסיכום עדיף כבר גלקסי A12 יותר זול קצת ובלי כל מיני בעיות נעורים"	0
"
                מחמם את האוזנים יצרנו קשר ולא מוכנים להחליף"	0
"
                אוזניה ימנית ישבה לי טוב על האוזן, אוזניה שמאלית פשוט מחליקה החוצה. אני לא באמת יכול להשתמש בעוצר שעלה 500₪. מקריאה באינטרנט אני רואה שאלו באמת אוזניות בעייתיות. תיזהרו מהביקורות החיוביות שיש פה, מי שיש לו אוזן קצת שונה מהסטנדרט פשוט לא יוכל להשתמש. באסה"	0
"
                בתוך שנת האחריות 4 פעמים נשלח למעבדה , פתאום היה מפסיק להיטען , כל פעם תיקנו וכל פעם היה חוזר למצב הקודם . פשוט מדהים ולא ברור.. תמיד הוטען עם מטען מקורי ושמרו עליו היטב ובכל זאת .... וכל פעם היינו צריכים להשאיר את המכשיר למשך שבועיים לתיקון . סיוטטטט"	0
"
                פח אשפה!. היו לי את הדגם הקודם שהיו מעולות למרות החסרונות של שיחות דרך אוזניה אחת והגודל.. אלו קטנות יותר והרבה פחות נוחות באוזן. הם שינו את מתאמי הסיליקון וזה פשוט לא יושב באוזן כמו שצריך.. מעבר לזה, ניתוקים בלי הפסקה, האוזניים השמאלית \ הימנית או שתיהן ביחד. המכשיר והאפליקציה העלובה של בוס מראים את האוזניות כמחוברת אבל סאונד או כל תגובה אין.. ניסיתי להסיר את האפליקציה ולמחוק את האוזניות מהמכשיר בתקווה שאולי משהו יפתר בהתקנה מחדש וכלום. . הדבר היחיד שלא ניסיתי זה להוריד את החשמל בדירה ולעמוד על רגל אחת עם נייר כסף על הראש בזמן שאני מנסה לחבר אותן למכשיר.. בזבוז מכסף מוחלט"	0
"
                להתרחק !  קניתי והייתי מרוצה מאד במשך מספר שבועות. אבל האיכות הידרדרה במהירות ולאחר 6 חודשים חזרתי למכונת הפיליפס הישנה שלי (שבגלל שהיא ""לא עבדה טוב"" קניתי את החדשה) ולהפתעתי הרגשתי שיפור גדול באיכות הגילוח. אתמול החלפתי לה סכינים (במחיר שערורייתי) והיא מגלחת מצויין. לסיכום, כל הסיפור הוא סכינים, אבל הדגם הזה של פיליפס אוכל אותם מהר מאד, מהר מדי."	0
